Scenario,Name,Age,Race,Gender,SO,answer,,,,,,,,,,
Stigmatizing_Stereotyping-07,L,26,Black,Man,homo,30,2,4,3,4,4,4,2,2,3,2
Neutral-01,L,26,Black,Woman,hetro,38,4,5,5,4,2,3,4,3,4,4
Stigmatizing-01,L,26,Black,Woman,hetro,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing-04,L,26,Black,Woman,hetro,37,4,5,5,2,4,4,4,2,4,3
Stigmatizing-07,L,26,Black,Woman,hetro,32,2,5,4,1,2,2,4,4,4,4
Stigmatizing-14,L,26,Black,Woman,hetro,30,2,3,3,2,2,2,4,4,4,4
Stigmatizing-21,L,26,Black,Woman,hetro,28,1,2,2,1,1,1,5,5,5,5
Stigmatizing_Doubt-01,L,26,Black,Woman,hetro,41,4,5,5,4,4,3,5,3,4,4
Stigmatizing_Doubt-04,L,26,Black,Woman,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,26,Black,Woman,hetro,36,3,5,4,2,3,3,4,4,4,4
Stigmatizing_Blame-01,L,26,Black,Woman,hetro,38,4,5,5,2,2,3,5,4,4,4
Stigmatizing_Blame-04,L,26,Black,Woman,hetro,36,3,5,4,4,4,4,4,1,4,3
Stigmatizing_Blame-07,L,26,Black,Woman,hetro,29,2,4,3,2,2,2,4,4,3,3
Stigmatizing_Stereotyping-01,L,26,Black,Woman,hetro,37,2,5,4,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-04,L,26,Black,Woman,hetro,29,2,4,3,4,4,4,2,2,2,2
Stigmatizing_Stereotyping-07,L,26,Black,Woman,hetro,35,3,5,4,2,3,3,3,4,4,4
Neutral-01,L,26,Black,Woman,homo,34,3,5,4,2,2,3,5,3,3,4
Stigmatizing-01,L,26,Black,Woman,homo,35,3,5,5,2,2,3,4,3,4,4
Stigmatizing-04,L,26,Black,Woman,homo,30,3,5,4,2,3,3,2,4,2,2
Stigmatizing-07,L,26,Black,Woman,homo,39,4,5,5,2,4,3,4,4,4,4
Stigmatizing-14,L,26,Black,Woman,homo,31,2,4,3,2,1,2,4,5,4,4
Stigmatizing-21,L,26,Black,Woman,homo,26,2,2,2,1,1,1,4,5,4,4
Stigmatizing_Doubt-01,L,26,Black,Woman,homo,37,3,5,4,2,3,3,5,4,4,4
Stigmatizing_Doubt-04,L,26,Black,Woman,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,26,Black,Woman,homo,33,3,4,3,3,3,4,4,3,3,3
Stigmatizing_Blame-01,L,26,Black,Woman,homo,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing_Blame-04,L,26,Black,Woman,homo,35,3,4,4,4,3,3,4,4,3,3
Stigmatizing_Blame-07,L,26,Black,Woman,homo,29,3,4,3,4,4,4,2,1,2,2
Stigmatizing_Stereotyping-01,L,26,Black,Woman,homo,39,4,5,5,2,4,3,5,3,4,4
Stigmatizing_Stereotyping-04,L,26,Black,Woman,homo,24,2,4,3,2,2,1,3,2,3,2
Stigmatizing_Stereotyping-07,L,26,Black,Woman,homo,30,2,4,3,2,2,1,4,4,4,4
Neutral-01,L,27,Black,Man,hetro,37,3,5,5,2,4,3,4,3,4,4
Stigmatizing-01,L,27,Black,Man,hetro,35,3,5,4,3,3,3,4,2,4,4
Stigmatizing-04,L,27,Black,Man,hetro,34,3,5,5,2,2,4,4,2,3,4
Stigmatizing-07,L,27,Black,Man,hetro,31,3,4,3,2,3,3,3,4,2,4
Stigmatizing-14,L,27,Black,Man,hetro,31,2,3,2,2,2,2,4,5,5,4
Stigmatizing-21,L,27,Black,Man,hetro,29,2,3,3,2,1,2,4,4,4,4
Stigmatizing_Doubt-01,L,27,Black,Man,hetro,37,4,5,5,4,2,3,4,3,3,4
Stigmatizing_Doubt-04,L,27,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,27,Black,Man,hetro,37,4,5,5,2,3,3,4,3,4,4
Stigmatizing_Blame-01,L,27,Black,Man,hetro,39,4,5,5,2,4,3,4,4,4,4
Stigmatizing_Blame-04,L,27,Black,Man,hetro,30,3,5,4,2,3,3,4,1,2,3
Stigmatizing_Blame-07,L,27,Black,Man,hetro,20,2,3,2,2,2,2,2,1,2,2
Stigmatizing_Stereotyping-01,L,27,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Stereotyping-04,L,27,Black,Man,hetro,32,3,4,3,3,3,4,3,3,3,3
Stigmatizing_Stereotyping-07,L,27,Black,Man,hetro,26,2,3,2,2,2,1,4,4,2,4
Neutral-01,L,27,Black,Man,homo,38,4,5,5,2,2,3,5,4,4,4
Stigmatizing-01,L,27,Black,Man,homo,35,4,5,5,2,2,3,4,3,3,4
Stigmatizing-04,L,27,Black,Man,homo,36,3,5,4,3,3,4,4,2,4,4
Stigmatizing-07,L,27,Black,Man,homo,29,2,3,2,2,2,2,4,4,4,4
Stigmatizing-14,L,27,Black,Man,homo,27,2,2,2,2,2,2,3,4,4,4
Stigmatizing-21,L,27,Black,Man,homo,12,1,2,2,1,1,1,1,1,1,1
Stigmatizing_Doubt-01,L,27,Black,Man,homo,42,4,5,5,4,4,4,5,3,4,4
Stigmatizing_Doubt-04,L,27,Black,Man,homo,33,3,4,3,4,3,4,4,2,3,3
Stigmatizing_Doubt-07,L,27,Black,Man,homo,38,4,5,5,2,4,3,4,3,4,4
Stigmatizing_Blame-01,L,27,Black,Man,homo,40,4,5,5,2,4,4,4,4,4,4
Stigmatizing_Blame-04,L,27,Black,Man,homo,28,3,4,3,2,3,4,3,2,2,2
Stigmatizing_Blame-07,L,27,Black,Man,homo,31,3,4,3,2,3,3,3,4,3,3
Stigmatizing_Stereotyping-01,L,27,Black,Man,homo,36,3,5,5,3,2,3,4,3,4,4
Stigmatizing_Stereotyping-04,L,27,Black,Man,homo,42,4,5,5,4,4,4,4,4,4,4
Stigmatizing_Stereotyping-07,L,27,Black,Man,homo,25,2,3,3,2,3,2,3,2,3,2
Neutral-01,L,27,Black,Woman,hetro,40,4,5,5,4,4,4,4,2,4,4
Stigmatizing-01,L,27,Black,Woman,hetro,37,4,5,5,5,2,3,2,4,4,3
Stigmatizing-04,L,27,Black,Woman,hetro,38,4,5,5,2,4,3,4,3,4,4
Stigmatizing-07,L,27,Black,Woman,hetro,29,3,5,4,2,4,4,2,1,2,2
Stigmatizing-14,L,27,Black,Woman,hetro,30,2,4,3,2,2,1,3,5,4,4
Stigmatizing-21,L,27,Black,Woman,hetro,18,2,2,2,2,2,2,2,1,1,2
Stigmatizing_Doubt-01,L,27,Black,Woman,hetro,40,4,5,5,5,2,3,4,4,4,4
Stigmatizing_Doubt-04,L,27,Black,Woman,hetro,38,4,5,5,2,2,3,5,4,4,4
Stigmatizing_Doubt-07,L,27,Black,Woman,hetro,39,4,5,5,2,4,4,4,3,4,4
Stigmatizing_Blame-01,L,27,Black,Woman,hetro,34,3,5,5,2,2,3,2,4,4,4
Stigmatizing_Blame-04,L,27,Black,Woman,hetro,35,3,4,4,4,3,4,3,4,3,3
Stigmatizing_Blame-07,L,27,Black,Woman,hetro,27,2,3,2,4,4,4,3,1,2,2
Stigmatizing_Stereotyping-01,L,27,Black,Woman,hetro,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing_Stereotyping-04,L,27,Black,Woman,hetro,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing_Stereotyping-07,L,27,Black,Woman,hetro,26,2,3,3,2,2,2,2,4,3,3
Neutral-01,L,27,Black,Woman,homo,40,4,5,5,2,4,3,5,4,4,4
Stigmatizing-01,L,27,Black,Woman,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing-04,L,27,Black,Woman,homo,35,4,5,4,3,2,3,4,2,4,4
Stigmatizing-07,L,27,Black,Woman,homo,30,3,4,4,4,3,3,2,2,3,2
Stigmatizing-14,L,27,Black,Woman,homo,33,3,4,3,2,3,3,3,4,4,4
Stigmatizing-21,L,27,Black,Woman,homo,28,1,2,2,1,1,1,5,5,5,5
Stigmatizing_Doubt-01,L,27,Black,Woman,homo,41,4,5,5,5,2,3,5,4,4,4
Stigmatizing_Doubt-04,L,27,Black,Woman,homo,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing_Doubt-07,L,27,Black,Woman,homo,36,3,5,4,2,3,3,4,4,4,4
Stigmatizing_Blame-01,L,27,Black,Woman,homo,37,3,5,4,2,3,3,5,4,4,4
Stigmatizing_Blame-04,L,27,Black,Woman,homo,36,3,5,4,2,3,4,4,4,3,4
Stigmatizing_Blame-07,L,27,Black,Woman,homo,30,3,4,3,2,2,2,2,4,4,4
Stigmatizing_Stereotyping-01,L,27,Black,Woman,homo,36,3,5,5,2,2,3,4,4,4,4
Stigmatizing_Stereotyping-04,L,27,Black,Woman,homo,37,3,5,5,4,4,3,4,2,4,3
Stigmatizing_Stereotyping-07,L,27,Black,Woman,homo,30,2,4,3,2,2,1,4,4,4,4
Neutral-01,L,28,Black,Man,hetro,37,4,5,5,2,2,3,5,3,4,4
Stigmatizing-01,L,28,Black,Man,hetro,34,3,5,4,2,2,3,4,3,4,4
Stigmatizing-04,L,28,Black,Man,hetro,31,2,4,3,4,4,4,3,2,3,2
Stigmatizing-07,L,28,Black,Man,hetro,29,2,3,2,2,2,2,4,4,4,4
Stigmatizing-14,L,28,Black,Man,hetro,31,3,4,3,2,3,3,3,4,3,3
Stigmatizing-21,L,28,Black,Man,hetro,30,2,3,2,1,1,1,5,5,5,5
Stigmatizing_Doubt-01,L,28,Black,Man,hetro,37,4,5,5,2,2,3,5,3,4,4
Stigmatizing_Doubt-04,L,28,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,28,Black,Man,hetro,32,3,4,4,3,4,3,3,2,3,3
Stigmatizing_Blame-01,L,28,Black,Man,hetro,37,4,5,5,2,2,3,5,3,4,4
Stigmatizing_Blame-04,L,28,Black,Man,hetro,39,3,5,5,4,4,3,4,4,3,4
Stigmatizing_Blame-07,L,28,Black,Man,hetro,25,2,4,3,2,2,2,2,4,2,2
Stigmatizing_Stereotyping-01,L,28,Black,Man,hetro,35,4,5,5,2,4,3,3,2,4,3
Stigmatizing_Stereotyping-04,L,28,Black,Man,hetro,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing_Stereotyping-07,L,28,Black,Man,hetro,28,2,4,3,2,2,2,2,4,3,4
Neutral-01,L,28,Black,Man,homo,39,4,5,5,2,4,3,5,3,4,4
Stigmatizing-01,L,28,Black,Man,homo,37,3,5,4,2,3,4,4,4,4,4
Stigmatizing-04,L,28,Black,Man,homo,33,3,5,4,2,3,4,2,4,3,3
Stigmatizing-07,L,28,Black,Man,homo,33,3,4,3,4,4,4,3,2,3,3
Stigmatizing-14,L,28,Black,Man,homo,31,2,4,3,2,2,2,4,4,4,4
Stigmatizing-21,L,28,Black,Man,homo,30,2,3,3,5,5,5,2,1,2,2
Stigmatizing_Doubt-01,L,28,Black,Man,homo,39,4,5,5,2,2,3,5,4,4,5
Stigmatizing_Doubt-04,L,28,Black,Man,homo,34,3,5,4,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,28,Black,Man,homo,35,3,5,4,3,3,3,3,3,4,4
Stigmatizing_Blame-01,L,28,Black,Man,homo,36,3,5,4,3,3,3,4,4,3,4
Stigmatizing_Blame-04,L,28,Black,Man,homo,39,4,5,5,2,4,3,4,4,4,4
Stigmatizing_Blame-07,L,28,Black,Man,homo,29,2,4,3,4,4,4,3,1,2,2
Stigmatizing_Stereotyping-01,L,28,Black,Man,homo,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing_Stereotyping-04,L,28,Black,Man,homo,30,3,4,3,2,3,3,3,4,2,3
Stigmatizing_Stereotyping-07,L,28,Black,Man,homo,26,2,3,3,2,2,2,3,4,3,2
Neutral-01,L,28,Black,Woman,hetro,40,4,5,5,2,4,4,5,3,4,4
Stigmatizing-01,L,28,Black,Woman,hetro,42,4,5,5,4,4,4,5,3,4,4
Stigmatizing-04,L,28,Black,Woman,hetro,40,4,5,5,2,4,4,4,4,4,4
Stigmatizing-07,L,28,Black,Woman,hetro,36,4,5,5,2,2,3,4,4,3,4
Stigmatizing-14,L,28,Black,Woman,hetro,34,3,4,3,2,3,3,4,4,4,4
Stigmatizing-21,L,28,Black,Woman,hetro,31,2,3,3,2,2,2,4,5,4,4
Stigmatizing_Doubt-01,L,28,Black,Woman,hetro,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing_Doubt-04,L,28,Black,Woman,hetro,40,4,5,5,4,4,4,4,2,4,4
Stigmatizing_Doubt-07,L,28,Black,Woman,hetro,35,3,5,4,2,2,3,4,4,4,4
Stigmatizing_Blame-01,L,28,Black,Woman,hetro,39,4,5,5,2,2,3,5,4,4,5
Stigmatizing_Blame-04,L,28,Black,Woman,hetro,29,3,4,3,2,3,3,2,4,3,2
Stigmatizing_Blame-07,L,28,Black,Woman,hetro,34,2,5,5,2,2,3,3,4,4,4
Stigmatizing_Stereotyping-01,L,28,Black,Woman,hetro,37,3,5,4,2,3,4,5,3,4,4
Stigmatizing_Stereotyping-04,L,28,Black,Woman,hetro,30,3,4,3,2,2,3,3,4,3,3
Stigmatizing_Stereotyping-07,L,28,Black,Woman,hetro,30,2,4,3,4,4,4,2,2,3,2
Neutral-01,L,28,Black,Woman,homo,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing-01,L,28,Black,Woman,homo,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing-04,L,28,Black,Woman,homo,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing-07,L,28,Black,Woman,homo,35,3,5,4,4,3,3,3,3,4,3
Stigmatizing-14,L,28,Black,Woman,homo,26,2,3,3,2,2,2,3,4,2,3
Stigmatizing-21,L,28,Black,Woman,homo,29,2,2,2,2,2,1,4,5,5,4
Stigmatizing_Doubt-01,L,28,Black,Woman,homo,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing_Doubt-04,L,28,Black,Woman,homo,33,3,5,4,2,2,3,4,2,4,4
Stigmatizing_Doubt-07,L,28,Black,Woman,homo,38,4,5,5,3,2,3,4,4,4,4
Stigmatizing_Blame-01,L,28,Black,Woman,homo,37,3,5,4,2,4,4,4,3,4,4
Stigmatizing_Blame-04,L,28,Black,Woman,homo,40,4,5,5,4,4,3,5,2,4,4
Stigmatizing_Blame-07,L,28,Black,Woman,homo,34,3,5,5,2,3,4,4,1,3,4
Stigmatizing_Stereotyping-01,L,28,Black,Woman,homo,35,4,5,5,2,2,3,2,4,4,4
Stigmatizing_Stereotyping-04,L,28,Black,Woman,homo,37,3,5,4,2,3,4,4,4,4,4
Stigmatizing_Stereotyping-07,L,28,Black,Woman,homo,27,2,3,3,2,2,2,3,4,2,4
Neutral-01,L,29,Black,Man,hetro,35,3,5,5,2,2,3,4,3,4,4
Stigmatizing-01,L,29,Black,Man,hetro,37,4,5,5,2,2,3,5,3,4,4
Stigmatizing-04,L,29,Black,Man,hetro,39,4,5,5,2,4,4,4,3,4,4
Stigmatizing-07,L,29,Black,Man,hetro,32,3,4,3,2,3,4,3,4,3,3
Stigmatizing-14,L,29,Black,Man,hetro,32,3,4,3,2,2,2,4,4,4,4
Stigmatizing-21,L,29,Black,Man,hetro,33,3,4,3,2,3,3,3,4,4,4
Stigmatizing_Doubt-01,L,29,Black,Man,hetro,38,4,5,5,2,4,3,4,3,4,4
Stigmatizing_Doubt-04,L,29,Black,Man,hetro,36,3,5,4,2,3,3,4,4,4,4
Stigmatizing_Doubt-07,L,29,Black,Man,hetro,37,3,5,4,2,4,3,4,4,4,4
Stigmatizing_Blame-01,L,29,Black,Man,hetro,37,3,5,5,3,4,4,4,2,4,3
Stigmatizing_Blame-04,L,29,Black,Man,hetro,30,2,4,3,2,2,2,3,4,4,4
Stigmatizing_Blame-07,L,29,Black,Man,hetro,28,3,4,3,2,2,2,3,4,2,3
Stigmatizing_Stereotyping-01,L,29,Black,Man,hetro,35,3,5,4,2,2,4,4,3,4,4
Stigmatizing_Stereotyping-04,L,29,Black,Man,hetro,33,3,5,3,4,3,4,4,2,3,2
Stigmatizing_Stereotyping-07,L,29,Black,Man,hetro,29,2,4,3,4,4,4,2,2,2,2
Neutral-01,L,29,Black,Man,homo,35,4,5,5,2,2,3,4,3,3,4
Stigmatizing-01,L,29,Black,Man,homo,34,3,4,4,2,3,4,4,3,3,4
Stigmatizing-04,L,29,Black,Man,homo,38,3,5,5,2,4,3,4,4,4,4
Stigmatizing-07,L,29,Black,Man,homo,31,2,4,3,4,4,4,3,2,3,2
Stigmatizing-14,L,29,Black,Man,homo,29,2,3,3,2,2,1,3,5,4,4
Stigmatizing-21,L,29,Black,Man,homo,28,2,3,3,5,4,4,2,1,2,2
Stigmatizing_Doubt-01,L,29,Black,Man,homo,38,4,5,5,2,3,3,4,4,4,4
Stigmatizing_Doubt-04,L,29,Black,Man,homo,35,3,4,4,3,3,3,4,3,4,4
Stigmatizing_Doubt-07,L,29,Black,Man,homo,36,3,5,5,2,3,3,4,3,4,4
Stigmatizing_Blame-01,L,29,Black,Man,homo,36,4,5,5,3,4,3,4,2,3,3
Stigmatizing_Blame-04,L,29,Black,Man,homo,36,3,5,4,4,3,3,4,4,3,3
Stigmatizing_Blame-07,L,29,Black,Man,homo,31,3,4,3,2,3,3,3,4,3,3
Stigmatizing_Stereotyping-01,L,29,Black,Man,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Stereotyping-04,L,29,Black,Man,homo,34,3,4,3,2,3,4,4,3,4,4
Stigmatizing_Stereotyping-07,L,29,Black,Man,homo,30,2,4,3,2,2,1,4,4,4,4
Neutral-01,L,29,Black,Woman,hetro,33,3,4,3,2,3,3,4,3,4,4
Stigmatizing-01,L,29,Black,Woman,hetro,41,4,5,5,4,4,3,4,4,4,4
Stigmatizing-04,L,29,Black,Woman,hetro,39,3,5,5,2,4,4,4,4,4,4
Stigmatizing-07,L,29,Black,Woman,hetro,29,2,4,3,4,4,4,3,1,2,2
Stigmatizing-14,L,29,Black,Woman,hetro,27,2,3,2,2,2,2,3,4,3,4
Stigmatizing-21,L,29,Black,Woman,hetro,28,2,3,3,2,1,1,4,4,4,4
Stigmatizing_Doubt-01,L,29,Black,Woman,hetro,43,4,5,5,4,4,4,5,4,4,4
Stigmatizing_Doubt-04,L,29,Black,Woman,hetro,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing_Doubt-07,L,29,Black,Woman,hetro,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing_Blame-01,L,29,Black,Woman,hetro,34,3,4,3,2,3,3,4,4,4,4
Stigmatizing_Blame-04,L,29,Black,Woman,hetro,37,3,5,5,2,3,3,4,4,4,4
Stigmatizing_Blame-07,L,29,Black,Woman,hetro,31,3,5,3,2,2,2,2,5,3,4
Stigmatizing_Stereotyping-01,L,29,Black,Woman,hetro,38,3,5,4,2,3,4,5,4,4,4
Stigmatizing_Stereotyping-04,L,29,Black,Woman,hetro,36,3,5,5,2,3,3,4,3,4,4
Stigmatizing_Stereotyping-07,L,29,Black,Woman,hetro,21,2,3,3,2,2,1,2,2,2,2
Neutral-01,L,29,Black,Woman,homo,42,4,5,5,4,4,3,5,4,4,4
Stigmatizing-01,L,29,Black,Woman,homo,37,4,5,5,2,2,3,5,3,4,4
Stigmatizing-04,L,29,Black,Woman,homo,39,3,5,5,4,3,3,4,4,4,4
Stigmatizing-07,L,29,Black,Woman,homo,33,3,4,3,3,3,4,3,3,4,3
Stigmatizing-14,L,29,Black,Woman,homo,24,2,3,3,2,2,2,2,4,2,2
Stigmatizing-21,L,29,Black,Woman,homo,28,1,2,2,1,1,1,5,5,5,5
Stigmatizing_Doubt-01,L,29,Black,Woman,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-04,L,29,Black,Woman,homo,38,3,5,5,2,4,3,4,4,4,4
Stigmatizing_Doubt-07,L,29,Black,Woman,homo,36,4,5,5,2,4,3,4,2,4,3
Stigmatizing_Blame-01,L,29,Black,Woman,homo,34,4,5,5,2,2,3,4,2,3,4
Stigmatizing_Blame-04,L,29,Black,Woman,homo,36,3,5,5,2,3,3,4,4,4,3
Stigmatizing_Blame-07,L,29,Black,Woman,homo,35,3,5,3,2,3,3,3,5,4,4
Stigmatizing_Stereotyping-01,L,29,Black,Woman,homo,40,4,5,5,5,2,3,4,4,4,4
Stigmatizing_Stereotyping-04,L,29,Black,Woman,homo,38,3,5,4,4,3,4,4,3,4,4
Stigmatizing_Stereotyping-07,L,29,Black,Woman,homo,32,2,4,3,2,2,3,4,4,4,4
Neutral-01,L,30,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing-01,L,30,Black,Man,hetro,31,3,5,3,2,3,3,3,2,4,3
Stigmatizing-04,L,30,Black,Man,hetro,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing-07,L,30,Black,Man,hetro,30,2,3,3,2,2,2,4,4,4,4
Stigmatizing-14,L,30,Black,Man,hetro,28,2,3,2,2,1,1,4,5,4,4
Stigmatizing-21,L,30,Black,Man,hetro,24,1,2,2,1,1,1,2,5,5,4
Stigmatizing_Doubt-01,L,30,Black,Man,hetro,36,3,5,5,4,3,4,2,3,4,3
Stigmatizing_Doubt-04,L,30,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,30,Black,Man,hetro,36,3,5,4,2,3,3,4,4,4,4
Stigmatizing_Blame-01,L,30,Black,Man,hetro,38,4,5,5,2,2,3,5,4,4,4
Stigmatizing_Blame-04,L,30,Black,Man,hetro,38,3,5,4,4,3,3,4,4,4,4
Stigmatizing_Blame-07,L,30,Black,Man,hetro,36,3,5,4,2,3,4,4,4,3,4
Stigmatizing_Stereotyping-01,L,30,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Stereotyping-04,L,30,Black,Man,hetro,36,2,5,5,4,4,3,4,2,4,3
Stigmatizing_Stereotyping-07,L,30,Black,Man,hetro,28,2,3,3,2,2,2,2,4,4,4
Neutral-01,L,30,Black,Man,homo,37,4,5,5,2,2,3,5,3,4,4
Stigmatizing-01,L,30,Black,Man,homo,41,4,5,5,2,4,4,5,4,4,4
Stigmatizing-04,L,30,Black,Man,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing-07,L,30,Black,Man,homo,39,4,5,5,2,4,3,4,4,4,4
Stigmatizing-14,L,30,Black,Man,homo,32,4,5,5,2,2,3,2,4,3,2
Stigmatizing-21,L,30,Black,Man,homo,18,2,4,3,1,2,1,2,1,1,1
Stigmatizing_Doubt-01,L,30,Black,Man,homo,35,3,4,3,3,3,3,4,4,4,4
Stigmatizing_Doubt-04,L,30,Black,Man,homo,41,4,5,5,4,4,4,4,3,4,4
Stigmatizing_Doubt-07,L,30,Black,Man,homo,38,3,5,4,3,3,4,4,4,4,4
Stigmatizing_Blame-01,L,30,Black,Man,homo,35,3,5,5,2,2,3,4,3,4,4
Stigmatizing_Blame-04,L,30,Black,Man,homo,29,2,4,3,2,3,4,2,4,3,2
Stigmatizing_Blame-07,L,30,Black,Man,homo,28,2,5,3,2,4,4,3,1,2,2
Stigmatizing_Stereotyping-01,L,30,Black,Man,homo,38,4,5,5,2,4,3,4,3,4,4
Stigmatizing_Stereotyping-04,L,30,Black,Man,homo,36,3,4,3,3,3,4,4,4,4,4
Stigmatizing_Stereotyping-07,L,30,Black,Man,homo,29,2,4,3,2,2,2,3,4,4,3
Neutral-01,L,30,Black,Woman,hetro,40,4,5,5,4,2,3,5,4,4,4
Stigmatizing-01,L,30,Black,Woman,hetro,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing-04,L,30,Black,Woman,hetro,37,3,5,5,2,3,3,4,4,4,4
Stigmatizing-07,L,30,Black,Woman,hetro,36,3,4,4,4,3,4,4,2,4,4
Stigmatizing-14,L,30,Black,Woman,hetro,30,2,4,3,2,2,1,4,4,4,4
Stigmatizing-21,L,30,Black,Woman,hetro,20,2,3,3,2,2,1,2,1,2,2
Stigmatizing_Doubt-01,L,30,Black,Woman,hetro,42,4,5,5,4,4,4,4,4,4,4
Stigmatizing_Doubt-04,L,30,Black,Woman,hetro,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing_Doubt-07,L,30,Black,Woman,hetro,36,4,5,5,2,4,3,4,3,3,3
Stigmatizing_Blame-01,L,30,Black,Woman,hetro,38,4,5,5,2,4,3,5,2,4,4
Stigmatizing_Blame-04,L,30,Black,Woman,hetro,37,4,5,5,2,2,3,4,4,4,4
Stigmatizing_Blame-07,L,30,Black,Woman,hetro,23,2,4,3,2,2,2,3,1,2,2
Stigmatizing_Stereotyping-01,L,30,Black,Woman,hetro,38,4,5,5,2,2,3,5,4,4,4
Stigmatizing_Stereotyping-04,L,30,Black,Woman,hetro,40,4,5,5,2,4,4,4,4,4,4
Stigmatizing_Stereotyping-07,L,30,Black,Woman,hetro,32,2,4,5,2,2,1,4,4,4,4
Neutral-01,L,30,Black,Woman,homo,40,4,5,5,4,2,3,5,4,4,4
Stigmatizing-01,L,30,Black,Woman,homo,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing-04,L,30,Black,Woman,homo,38,4,5,5,2,4,3,4,3,4,4
Stigmatizing-07,L,30,Black,Woman,homo,34,3,4,3,3,4,3,4,3,4,3
Stigmatizing-14,L,30,Black,Woman,homo,28,2,4,3,4,4,4,2,1,2,2
Stigmatizing-21,L,30,Black,Woman,homo,28,1,2,2,1,1,1,5,5,5,5
Stigmatizing_Doubt-01,L,30,Black,Woman,homo,35,3,5,4,2,3,3,4,3,4,4
Stigmatizing_Doubt-04,L,30,Black,Woman,homo,36,4,5,5,2,2,3,4,3,4,4
Stigmatizing_Doubt-07,L,30,Black,Woman,homo,39,4,5,5,4,4,3,4,2,4,4
Stigmatizing_Blame-01,L,30,Black,Woman,homo,37,3,5,5,3,3,3,4,3,4,4
Stigmatizing_Blame-04,L,30,Black,Woman,homo,34,3,5,4,2,3,4,2,4,4,3
Stigmatizing_Blame-07,L,30,Black,Woman,homo,32,3,4,3,3,3,3,3,4,3,3
Stigmatizing_Stereotyping-01,L,30,Black,Woman,homo,42,4,5,5,4,4,3,5,4,4,4
Stigmatizing_Stereotyping-04,L,30,Black,Woman,homo,39,4,5,5,4,2,3,4,4,4,4
Stigmatizing_Stereotyping-07,L,30,Black,Woman,homo,28,2,3,2,2,2,2,3,4,4,4
Neutral-01,L,31,Black,Man,hetro,41,4,5,5,2,4,4,5,3,4,5
Stigmatizing-01,L,31,Black,Man,hetro,36,3,5,4,2,3,3,4,4,4,4
Stigmatizing-04,L,31,Black,Man,hetro,37,3,5,5,2,4,4,4,2,4,4
Stigmatizing-07,L,31,Black,Man,hetro,29,2,3,3,2,2,2,3,4,4,4
Stigmatizing-14,L,31,Black,Man,hetro,36,3,5,5,2,4,3,3,4,3,4
Stigmatizing-21,L,31,Black,Man,hetro,25,1,2,2,1,1,1,4,5,4,4
Stigmatizing_Doubt-01,L,31,Black,Man,hetro,40,4,5,5,4,4,3,4,3,4,4
Stigmatizing_Doubt-04,L,31,Black,Man,hetro,34,3,5,4,2,2,4,4,3,4,3
Stigmatizing_Doubt-07,L,31,Black,Man,hetro,37,3,5,5,2,3,3,4,4,4,4
Stigmatizing_Blame-01,L,31,Black,Man,hetro,35,4,5,5,2,2,3,4,3,3,4
Stigmatizing_Blame-04,L,31,Black,Man,hetro,38,4,5,5,2,3,3,4,4,4,4
Stigmatizing_Blame-07,L,31,Black,Man,hetro,30,2,3,3,2,2,2,4,4,4,4
Stigmatizing_Stereotyping-01,L,31,Black,Man,hetro,36,4,5,5,2,2,3,4,3,4,4
