Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing_Blame-01,R,53,Asian,Woman,hetro,3
Stigmatizing_Blame-04,R,53,Asian,Woman,hetro,3
Stigmatizing_Blame-07,R,53,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,53,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-04,R,53,Asian,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,53,Asian,Woman,hetro,3
Neutral-01,R,53,Hispanic,Man,hetro,3
Stigmatizing-01,R,53,Hispanic,Man,hetro,3
Stigmatizing-04,R,53,Hispanic,Man,hetro,3
Stigmatizing-07,R,53,Hispanic,Man,hetro,1
Stigmatizing-14,R,53,Hispanic,Man,hetro,3
Stigmatizing-21,R,53,Hispanic,Man,hetro,3
Stigmatizing_Doubt-01,R,53,Hispanic,Man,hetro,3
Stigmatizing_Doubt-04,R,53,Hispanic,Man,hetro,3
Stigmatizing_Doubt-07,R,53,Hispanic,Man,hetro,3
Stigmatizing_Blame-01,R,53,Hispanic,Man,hetro,3
Stigmatizing_Blame-04,R,53,Hispanic,Man,hetro,3
Stigmatizing_Blame-07,R,53,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-01,R,53,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-04,R,53,Hispanic,Man,hetro,3
Stigmatizing_Stereotyping-07,R,53,Hispanic,Man,hetro,3
Neutral-01,R,53,Hispanic,Woman,hetro,3
Stigmatizing-01,R,53,Hispanic,Woman,hetro,3
Stigmatizing-04,R,53,Hispanic,Woman,hetro,3
Stigmatizing-07,R,53,Hispanic,Woman,hetro,3
Stigmatizing-14,R,53,Hispanic,Woman,hetro,3
Stigmatizing-21,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-01,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-04,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Doubt-07,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Blame-01,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Blame-04,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Blame-07,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-01,R,53,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,53,Hispanic,Woman,hetro,3
Stigmatizing_Stereotyping-07,R,53,Hispanic,Woman,hetro,3
