Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing_Blame-01,R,47,Asian,Woman,hetro,4
Stigmatizing_Blame-04,R,47,Asian,Woman,hetro,4
Stigmatizing_Blame-07,R,47,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,47,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,47,Asian,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,47,Asian,Woman,hetro,4
Neutral-01,R,47,Hispanic,Man,hetro,4
Stigmatizing-01,R,47,Hispanic,Man,hetro,4
Stigmatizing-04,R,47,Hispanic,Man,hetro,1
Stigmatizing-07,R,47,Hispanic,Man,hetro,4
Stigmatizing-14,R,47,Hispanic,Man,hetro,4
Stigmatizing-21,R,47,Hispanic,Man,hetro,1
Stigmatizing_Doubt-01,R,47,Hispanic,Man,hetro,4
Stigmatizing_Doubt-04,R,47,Hispanic,Man,hetro,4
Stigmatizing_Doubt-07,R,47,Hispanic,Man,hetro,4
Stigmatizing_Blame-01,R,47,Hispanic,Man,hetro,4
Stigmatizing_Blame-04,R,47,Hispanic,Man,hetro,4
Stigmatizing_Blame-07,R,47,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-01,R,47,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-04,R,47,Hispanic,Man,hetro,4
Stigmatizing_Stereotyping-07,R,47,Hispanic,Man,hetro,4
Neutral-01,R,47,Hispanic,Woman,hetro,4
Stigmatizing-01,R,47,Hispanic,Woman,hetro,4
Stigmatizing-04,R,47,Hispanic,Woman,hetro,4
Stigmatizing-07,R,47,Hispanic,Woman,hetro,4
Stigmatizing-14,R,47,Hispanic,Woman,hetro,1
Stigmatizing-21,R,47,Hispanic,Woman,hetro,1
Stigmatizing_Doubt-01,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-04,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Doubt-07,R,47,Hispanic,Woman,hetro,1
Stigmatizing_Blame-01,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Blame-04,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Blame-07,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-01,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-04,R,47,Hispanic,Woman,hetro,4
Stigmatizing_Stereotyping-07,R,47,Hispanic,Woman,hetro,4
