Scenario,Name,Age,Race,Gender,SO,answer,,,,,,,,,,
Stigmatizing-01,R,44,Asian,Woman,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing-04,R,44,Asian,Woman,hetro,34,2,2,3,5,4,4,4,1,5,4
Stigmatizing-07,R,44,Asian,Woman,hetro,23,1,2,2,1,1,1,3,5,4,3
Stigmatizing-14,R,44,Asian,Woman,hetro,35,2,4,4,4,4,4,4,1,4,4
Stigmatizing-21,R,44,Asian,Woman,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-01,R,44,Asian,Woman,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-04,R,44,Asian,Woman,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,44,Asian,Woman,hetro,33,3,4,4,4,4,4,2,1,4,3
Stigmatizing_Blame-01,R,44,Asian,Woman,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing_Blame-04,R,44,Asian,Woman,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Blame-07,R,44,Asian,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-01,R,44,Asian,Woman,hetro,33,2,4,4,5,2,2,4,1,5,4
Stigmatizing_Stereotyping-04,R,44,Asian,Woman,hetro,33,3,4,4,2,2,2,5,2,5,4
Stigmatizing_Stereotyping-07,R,44,Asian,Woman,hetro,35,2,3,3,5,4,4,4,1,5,4
Neutral-01,R,44,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-01,R,44,Hispanic,Man,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing-04,R,44,Hispanic,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing-07,R,44,Hispanic,Man,hetro,28,2,2,2,5,4,4,2,1,4,2
Stigmatizing-14,R,44,Hispanic,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing-21,R,44,Hispanic,Man,hetro,15,1,1,1,1,1,1,2,1,4,2
Stigmatizing_Doubt-01,R,44,Hispanic,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Doubt-04,R,44,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,44,Hispanic,Man,hetro,31,2,4,3,4,4,4,2,1,4,3
Stigmatizing_Blame-01,R,44,Hispanic,Man,hetro,32,2,3,3,4,4,4,3,1,4,4
Stigmatizing_Blame-04,R,44,Hispanic,Man,hetro,28,2,4,4,1,2,1,4,1,5,4
Stigmatizing_Blame-07,R,44,Hispanic,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-01,R,44,Hispanic,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-04,R,44,Hispanic,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,44,Hispanic,Man,hetro,32,2,2,3,5,4,4,3,1,5,3
Neutral-01,R,44,Hispanic,Woman,hetro,34,2,3,4,5,4,4,3,1,4,4
Stigmatizing-01,R,44,Hispanic,Woman,hetro,41,3,5,5,4,4,4,4,2,5,5
Stigmatizing-04,R,44,Hispanic,Woman,hetro,37,3,4,4,4,4,4,4,1,5,4
Stigmatizing-07,R,44,Hispanic,Woman,hetro,30,2,3,3,4,4,4,3,1,4,2
Stigmatizing-14,R,44,Hispanic,Woman,hetro,30,2,3,3,4,4,4,2,1,4,3
Stigmatizing-21,R,44,Hispanic,Woman,hetro,31,2,2,3,5,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,44,Hispanic,Woman,hetro,34,2,4,3,4,4,4,3,1,5,4
Stigmatizing_Doubt-04,R,44,Hispanic,Woman,hetro,31,2,4,3,4,4,4,2,1,4,3
Stigmatizing_Doubt-07,R,44,Hispanic,Woman,hetro,31,2,2,2,5,5,5,2,1,4,3
Stigmatizing_Blame-01,R,44,Hispanic,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Blame-04,R,44,Hispanic,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing_Blame-07,R,44,Hispanic,Woman,hetro,26,2,2,3,2,2,2,3,4,3,3
Stigmatizing_Stereotyping-01,R,44,Hispanic,Woman,hetro,38,3,5,4,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-04,R,44,Hispanic,Woman,hetro,35,3,4,4,4,3,4,3,2,4,4
Stigmatizing_Stereotyping-07,R,44,Hispanic,Woman,hetro,37,2,4,4,5,4,4,4,1,5,4
Neutral-01,R,45,Black,Man,hetro,35,2,3,4,5,4,4,4,1,5,3
Stigmatizing-01,R,45,Black,Man,hetro,39,2,5,4,4,4,4,5,1,5,5
Stigmatizing-04,R,45,Black,Man,hetro,32,2,4,4,1,2,2,4,5,4,4
Stigmatizing-07,R,45,Black,Man,hetro,40,3,4,4,4,4,4,5,2,5,5
Stigmatizing-14,R,45,Black,Man,hetro,38,3,4,5,4,4,4,4,2,4,4
Stigmatizing-21,R,45,Black,Man,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing_Doubt-01,R,45,Black,Man,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Doubt-04,R,45,Black,Man,hetro,30,2,4,5,2,2,2,3,1,5,4
Stigmatizing_Doubt-07,R,45,Black,Man,hetro,29,2,3,2,5,4,4,2,1,4,2
Stigmatizing_Blame-01,R,45,Black,Man,hetro,40,3,5,4,4,4,4,4,2,5,5
Stigmatizing_Blame-04,R,45,Black,Man,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Blame-07,R,45,Black,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-01,R,45,Black,Man,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing_Stereotyping-04,R,45,Black,Man,hetro,34,2,4,3,4,4,4,4,1,4,4
Stigmatizing_Stereotyping-07,R,45,Black,Man,hetro,30,2,3,3,4,4,4,2,1,4,3
Neutral-01,R,45,Black,Woman,hetro,35,3,4,4,4,3,3,4,2,4,4
Stigmatizing-01,R,45,Black,Woman,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing-04,R,45,Black,Woman,hetro,35,2,4,3,5,4,4,4,1,5,3
Stigmatizing-07,R,45,Black,Woman,hetro,40,3,5,5,4,4,4,4,2,5,4
Stigmatizing-14,R,45,Black,Woman,hetro,34,2,2,2,5,4,4,4,2,5,4
Stigmatizing-21,R,45,Black,Woman,hetro,28,1,2,2,5,5,5,1,1,4,2
Stigmatizing_Doubt-01,R,45,Black,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Doubt-04,R,45,Black,Woman,hetro,32,2,3,3,5,4,4,2,1,5,3
Stigmatizing_Doubt-07,R,45,Black,Woman,hetro,31,2,2,3,4,4,4,3,1,5,3
Stigmatizing_Blame-01,R,45,Black,Woman,hetro,35,3,4,4,4,3,4,4,1,4,4
Stigmatizing_Blame-04,R,45,Black,Woman,hetro,36,3,5,5,2,3,1,5,2,5,5
Stigmatizing_Blame-07,R,45,Black,Woman,hetro,36,2,4,4,5,4,4,4,1,4,4
Stigmatizing_Stereotyping-01,R,45,Black,Woman,hetro,38,3,5,4,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-04,R,45,Black,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,R,45,Black,Woman,hetro,39,3,5,4,4,4,4,4,1,5,5
Neutral-01,R,45,White,Man,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing-01,R,45,White,Man,hetro,38,2,4,4,4,4,4,5,1,5,5
Stigmatizing-04,R,45,White,Man,hetro,28,2,2,3,5,4,4,2,1,3,2
Stigmatizing-07,R,45,White,Man,hetro,30,2,3,3,5,4,4,2,1,4,2
Stigmatizing-14,R,45,White,Man,hetro,30,1,3,2,5,4,5,3,1,4,2
Stigmatizing-21,R,45,White,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,45,White,Man,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing_Doubt-04,R,45,White,Man,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing_Doubt-07,R,45,White,Man,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,45,White,Man,hetro,36,2,4,3,5,4,4,4,1,5,4
Stigmatizing_Blame-04,R,45,White,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing_Blame-07,R,45,White,Man,hetro,37,3,4,4,4,4,4,4,2,4,4
Stigmatizing_Stereotyping-01,R,45,White,Man,hetro,35,3,4,4,4,3,4,3,2,4,4
Stigmatizing_Stereotyping-04,R,45,White,Man,hetro,28,2,2,2,5,5,4,2,1,3,2
Stigmatizing_Stereotyping-07,R,45,White,Man,hetro,33,2,3,3,5,4,5,3,1,4,3
Neutral-01,R,45,White,Woman,hetro,38,3,4,4,4,4,4,4,2,5,4
Stigmatizing-01,R,45,White,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-04,R,45,White,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-07,R,45,White,Woman,hetro,31,1,2,2,5,5,5,3,1,4,3
Stigmatizing-14,R,45,White,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing-21,R,45,White,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,45,White,Woman,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing_Doubt-04,R,45,White,Woman,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,45,White,Woman,hetro,34,2,4,4,5,5,4,2,1,4,3
Stigmatizing_Blame-01,R,45,White,Woman,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing_Blame-04,R,45,White,Woman,hetro,38,2,5,4,5,4,4,4,1,5,4
Stigmatizing_Blame-07,R,45,White,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing_Stereotyping-01,R,45,White,Woman,hetro,36,2,4,4,4,4,4,4,1,4,5
Stigmatizing_Stereotyping-04,R,45,White,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,R,45,White,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Neutral-01,R,45,Asian,Man,hetro,36,2,4,3,4,4,4,4,1,5,5
Stigmatizing-01,R,45,Asian,Man,hetro,33,2,3,4,5,4,4,3,1,4,3
Stigmatizing-04,R,45,Asian,Man,hetro,32,2,4,4,4,2,2,4,1,5,4
Stigmatizing-07,R,45,Asian,Man,hetro,28,2,3,2,5,4,4,2,1,3,2
Stigmatizing-14,R,45,Asian,Man,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing-21,R,45,Asian,Man,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing_Doubt-01,R,45,Asian,Man,hetro,34,3,4,4,4,4,4,3,1,4,3
Stigmatizing_Doubt-04,R,45,Asian,Man,hetro,30,2,3,3,4,4,4,2,1,4,3
Stigmatizing_Doubt-07,R,45,Asian,Man,hetro,32,2,4,4,4,4,4,2,1,4,3
Stigmatizing_Blame-01,R,45,Asian,Man,hetro,30,2,4,4,2,2,2,4,1,5,4
Stigmatizing_Blame-04,R,45,Asian,Man,hetro,37,2,4,3,5,4,4,5,1,5,4
Stigmatizing_Blame-07,R,45,Asian,Man,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,R,45,Asian,Man,hetro,32,2,3,3,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-04,R,45,Asian,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,45,Asian,Man,hetro,23,2,3,3,1,1,1,2,5,1,4
Neutral-01,R,45,Asian,Woman,hetro,35,3,4,4,4,4,4,3,1,5,3
Stigmatizing-01,R,45,Asian,Woman,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-04,R,45,Asian,Woman,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing-07,R,45,Asian,Woman,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing-14,R,45,Asian,Woman,hetro,39,3,5,4,4,4,4,4,2,5,4
Stigmatizing-21,R,45,Asian,Woman,hetro,31,2,3,2,5,5,5,2,1,4,2
Stigmatizing_Doubt-01,R,45,Asian,Woman,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Doubt-04,R,45,Asian,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,45,Asian,Woman,hetro,26,2,2,3,2,2,2,3,4,3,3
Stigmatizing_Blame-01,R,45,Asian,Woman,hetro,36,2,4,4,5,4,4,4,1,4,4
Stigmatizing_Blame-04,R,45,Asian,Woman,hetro,38,3,4,4,4,4,4,4,2,4,5
Stigmatizing_Blame-07,R,45,Asian,Woman,hetro,35,2,4,3,5,4,4,4,1,4,4
Stigmatizing_Stereotyping-01,R,45,Asian,Woman,hetro,37,2,4,4,4,4,4,4,2,5,4
Stigmatizing_Stereotyping-04,R,45,Asian,Woman,hetro,21,2,2,2,1,1,1,3,1,5,3
Stigmatizing_Stereotyping-07,R,45,Asian,Woman,hetro,35,2,4,4,4,4,4,3,2,4,4
Neutral-01,R,45,Hispanic,Man,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing-01,R,45,Hispanic,Man,hetro,34,3,4,4,4,3,4,3,1,4,4
Stigmatizing-04,R,45,Hispanic,Man,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing-07,R,45,Hispanic,Man,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing-14,R,45,Hispanic,Man,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing-21,R,45,Hispanic,Man,hetro,30,2,3,3,4,4,4,2,1,4,3
Stigmatizing_Doubt-01,R,45,Hispanic,Man,hetro,35,3,4,4,4,4,4,3,2,4,3
Stigmatizing_Doubt-04,R,45,Hispanic,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Doubt-07,R,45,Hispanic,Man,hetro,28,2,2,2,4,4,4,2,1,4,3
Stigmatizing_Blame-01,R,45,Hispanic,Man,hetro,33,2,3,3,5,4,4,3,1,4,4
Stigmatizing_Blame-04,R,45,Hispanic,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Blame-07,R,45,Hispanic,Man,hetro,28,1,2,2,5,5,5,2,1,3,2
Stigmatizing_Stereotyping-01,R,45,Hispanic,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Stereotyping-04,R,45,Hispanic,Man,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing_Stereotyping-07,R,45,Hispanic,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Neutral-01,R,45,Hispanic,Woman,hetro,35,3,4,4,4,4,3,3,2,4,4
Stigmatizing-01,R,45,Hispanic,Woman,hetro,35,2,4,4,4,4,4,4,1,4,4
Stigmatizing-04,R,45,Hispanic,Woman,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing-07,R,45,Hispanic,Woman,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing-14,R,45,Hispanic,Woman,hetro,31,2,3,3,5,4,4,3,1,4,2
Stigmatizing-21,R,45,Hispanic,Woman,hetro,34,2,4,4,5,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,45,Hispanic,Woman,hetro,35,2,4,4,4,4,4,4,1,4,4
Stigmatizing_Doubt-04,R,45,Hispanic,Woman,hetro,38,3,5,4,4,3,4,4,2,5,4
Stigmatizing_Doubt-07,R,45,Hispanic,Woman,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,45,Hispanic,Woman,hetro,38,2,4,5,5,4,4,4,1,5,4
Stigmatizing_Blame-04,R,45,Hispanic,Woman,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing_Blame-07,R,45,Hispanic,Woman,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,R,45,Hispanic,Woman,hetro,38,3,4,4,4,4,3,4,2,5,5
Stigmatizing_Stereotyping-04,R,45,Hispanic,Woman,hetro,33,2,4,3,4,4,4,3,1,5,3
Stigmatizing_Stereotyping-07,R,45,Hispanic,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Neutral-01,R,46,Black,Man,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing-01,R,46,Black,Man,hetro,36,3,4,4,4,3,4,4,2,4,4
Stigmatizing-04,R,46,Black,Man,hetro,37,2,4,3,4,4,4,4,2,5,5
Stigmatizing-07,R,46,Black,Man,hetro,30,2,4,3,2,2,2,4,2,5,4
Stigmatizing-14,R,46,Black,Man,hetro,35,2,3,4,5,4,4,3,2,4,4
Stigmatizing-21,R,46,Black,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,46,Black,Man,hetro,39,4,5,5,5,4,2,4,2,4,4
Stigmatizing_Doubt-04,R,46,Black,Man,hetro,35,2,4,4,4,4,4,3,2,4,4
Stigmatizing_Doubt-07,R,46,Black,Man,hetro,32,2,4,4,4,4,4,2,1,4,3
Stigmatizing_Blame-01,R,46,Black,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Blame-04,R,46,Black,Man,hetro,34,2,4,3,4,4,4,4,1,4,4
Stigmatizing_Blame-07,R,46,Black,Man,hetro,37,3,5,4,4,4,4,4,1,4,4
Stigmatizing_Stereotyping-01,R,46,Black,Man,hetro,40,4,5,5,4,2,3,5,2,5,5
Stigmatizing_Stereotyping-04,R,46,Black,Man,hetro,36,2,5,4,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-07,R,46,Black,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Neutral-01,R,46,Black,Woman,hetro,40,3,5,4,4,4,4,4,2,5,5
Stigmatizing-01,R,46,Black,Woman,hetro,37,3,4,4,4,4,4,4,1,5,4
Stigmatizing-04,R,46,Black,Woman,hetro,36,3,4,4,4,4,4,4,1,4,4
Stigmatizing-07,R,46,Black,Woman,hetro,32,2,2,3,5,4,4,3,1,4,4
Stigmatizing-14,R,46,Black,Woman,hetro,33,2,3,4,5,4,4,3,1,4,3
Stigmatizing-21,R,46,Black,Woman,hetro,34,2,4,3,5,4,4,3,1,5,3
Stigmatizing_Doubt-01,R,46,Black,Woman,hetro,36,2,4,4,5,4,4,3,1,5,4
Stigmatizing_Doubt-04,R,46,Black,Woman,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,46,Black,Woman,hetro,30,2,4,3,5,4,4,2,1,3,2
Stigmatizing_Blame-01,R,46,Black,Woman,hetro,40,4,5,5,2,4,3,5,2,5,5
Stigmatizing_Blame-04,R,46,Black,Woman,hetro,37,3,4,4,4,3,4,4,2,5,4
Stigmatizing_Blame-07,R,46,Black,Woman,hetro,36,3,4,4,4,3,4,4,2,4,4
Stigmatizing_Stereotyping-01,R,46,Black,Woman,hetro,28,2,3,3,4,2,2,4,1,4,3
Stigmatizing_Stereotyping-04,R,46,Black,Woman,hetro,22,2,4,3,2,2,2,1,4,1,1
Stigmatizing_Stereotyping-07,R,46,Black,Woman,hetro,35,1,3,3,5,5,5,4,1,5,3
Neutral-01,R,46,White,Man,hetro,33,3,4,4,3,2,1,4,2,5,5
Stigmatizing-01,R,46,White,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing-04,R,46,White,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing-07,R,46,White,Man,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing-14,R,46,White,Man,hetro,25,2,4,3,2,2,2,2,1,4,3
Stigmatizing-21,R,46,White,Man,hetro,26,2,3,3,1,1,1,3,5,4,3
Stigmatizing_Doubt-01,R,46,White,Man,hetro,35,3,4,4,4,4,4,3,1,4,4
Stigmatizing_Doubt-04,R,46,White,Man,hetro,30,2,3,3,4,4,4,2,1,4,3
Stigmatizing_Doubt-07,R,46,White,Man,hetro,34,2,4,4,5,4,4,2,1,5,3
Stigmatizing_Blame-01,R,46,White,Man,hetro,30,2,4,4,1,2,2,4,1,5,5
Stigmatizing_Blame-04,R,46,White,Man,hetro,31,2,5,5,2,2,2,4,1,4,4
Stigmatizing_Blame-07,R,46,White,Man,hetro,34,2,3,3,5,4,4,4,1,4,4
Stigmatizing_Stereotyping-01,R,46,White,Man,hetro,41,3,5,5,4,4,4,5,1,5,5
Stigmatizing_Stereotyping-04,R,46,White,Man,hetro,28,2,4,4,1,1,1,5,1,5,4
Stigmatizing_Stereotyping-07,R,46,White,Man,hetro,34,2,4,3,5,4,4,2,1,5,4
Neutral-01,R,46,White,Woman,hetro,43,4,5,5,5,4,3,5,2,5,5
Stigmatizing-01,R,46,White,Woman,hetro,23,2,4,3,1,2,1,2,5,1,2
Stigmatizing-04,R,46,White,Woman,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing-07,R,46,White,Woman,hetro,26,2,2,2,5,2,1,3,1,5,3
Stigmatizing-14,R,46,White,Woman,hetro,23,1,2,2,1,1,1,3,5,4,3
Stigmatizing-21,R,46,White,Woman,hetro,33,2,4,4,4,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,46,White,Woman,hetro,34,2,3,4,5,4,4,3,1,5,3
Stigmatizing_Doubt-04,R,46,White,Woman,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-07,R,46,White,Woman,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,46,White,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Stigmatizing_Blame-04,R,46,White,Woman,hetro,34,2,4,3,4,4,4,4,1,4,4
Stigmatizing_Blame-07,R,46,White,Woman,hetro,36,2,5,4,4,4,4,4,1,4,4
Stigmatizing_Stereotyping-01,R,46,White,Woman,hetro,41,3,5,5,4,4,3,5,2,5,5
Stigmatizing_Stereotyping-04,R,46,White,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,46,White,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Neutral-01,R,46,Asian,Man,hetro,36,2,4,4,4,4,4,4,1,5,4
Stigmatizing-01,R,46,Asian,Man,hetro,35,2,4,2,5,4,4,4,1,5,4
Stigmatizing-04,R,46,Asian,Man,hetro,35,2,4,4,5,4,4,3,1,4,4
Stigmatizing-07,R,46,Asian,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing-14,R,46,Asian,Man,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing-21,R,46,Asian,Man,hetro,21,2,2,3,1,1,1,3,1,4,3
Stigmatizing_Doubt-01,R,46,Asian,Man,hetro,37,2,4,4,5,4,4,4,1,5,4
Stigmatizing_Doubt-04,R,46,Asian,Man,hetro,31,2,4,3,4,4,4,2,1,4,3
Stigmatizing_Doubt-07,R,46,Asian,Man,hetro,35,2,4,4,4,4,4,3,1,5,4
Stigmatizing_Blame-01,R,46,Asian,Man,hetro,35,2,4,4,4,3,4,4,1,5,4
Stigmatizing_Blame-04,R,46,Asian,Man,hetro,35,2,3,2,5,5,4,4,1,5,4
Stigmatizing_Blame-07,R,46,Asian,Man,hetro,35,2,4,3,4,4,4,4,1,5,4
Stigmatizing_Stereotyping-01,R,46,Asian,Man,hetro,35,2,4,4,4,4,4,3,2,4,4
Stigmatizing_Stereotyping-04,R,46,Asian,Man,hetro,32,2,3,3,5,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,46,Asian,Man,hetro,31,2,2,2,5,5,5,2,1,4,3
Neutral-01,R,46,Asian,Woman,hetro,28,2,3,3,2,2,2,4,1,5,4
Stigmatizing-01,R,46,Asian,Woman,hetro,38,4,5,5,3,3,3,4,2,4,5
Stigmatizing-04,R,46,Asian,Woman,hetro,31,2,3,3,4,4,4,3,1,4,3
Stigmatizing-07,R,46,Asian,Woman,hetro,34,2,4,4,4,4,4,3,1,4,4
Stigmatizing-14,R,46,Asian,Woman,hetro,32,2,3,3,5,5,4,2,1,4,3
Stigmatizing-21,R,46,Asian,Woman,hetro,21,2,2,2,5,1,1,2,1,3,2
Stigmatizing_Doubt-01,R,46,Asian,Woman,hetro,38,3,4,5,5,3,4,4,1,5,4
Stigmatizing_Doubt-04,R,46,Asian,Woman,hetro,33,2,4,3,5,4,4,3,1,4,3
Stigmatizing_Doubt-07,R,46,Asian,Woman,hetro,32,2,4,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,46,Asian,Woman,hetro,28,2,4,4,1,1,1,4,1,5,5
Stigmatizing_Blame-04,R,46,Asian,Woman,hetro,28,2,4,4,1,1,1,4,1,5,5
Stigmatizing_Blame-07,R,46,Asian,Woman,hetro,31,2,3,4,4,2,4,3,1,5,3
Stigmatizing_Stereotyping-01,R,46,Asian,Woman,hetro,37,3,5,4,4,4,4,4,1,4,4
Stigmatizing_Stereotyping-04,R,46,Asian,Woman,hetro,30,2,3,3,5,4,4,2,1,4,2
Stigmatizing_Stereotyping-07,R,46,Asian,Woman,hetro,33,2,4,3,4,4,4,3,1,4,4
Neutral-01,R,46,Hispanic,Man,hetro,34,2,3,3,4,4,4,4,1,5,4
Stigmatizing-01,R,46,Hispanic,Man,hetro,35,2,4,4,4,4,4,3,1,5,4
Stigmatizing-04,R,46,Hispanic,Man,hetro,30,2,3,3,4,4,4,3,1,4,2
Stigmatizing-07,R,46,Hispanic,Man,hetro,31,2,2,3,5,4,4,3,1,4,3
Stigmatizing-14,R,46,Hispanic,Man,hetro,31,2,3,3,5,4,4,2,1,4,3
Stigmatizing-21,R,46,Hispanic,Man,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing_Doubt-01,R,46,Hispanic,Man,hetro,38,3,4,5,4,4,4,4,1,5,4
Stigmatizing_Doubt-04,R,46,Hispanic,Man,hetro,30,2,3,3,4,4,4,2,1,4,3
Stigmatizing_Doubt-07,R,46,Hispanic,Man,hetro,30,2,2,3,5,4,4,2,1,4,3
Stigmatizing_Blame-01,R,46,Hispanic,Man,hetro,34,2,4,4,4,3,4,3,1,5,4
Stigmatizing_Blame-04,R,46,Hispanic,Man,hetro,36,3,5,4,4,4,4,3,1,4,4
Stigmatizing_Blame-07,R,46,Hispanic,Man,hetro,29,2,2,2,5,5,5,2,1,3,2
Stigmatizing_Stereotyping-01,R,46,Hispanic,Man,hetro,37,2,5,4,5,4,4,4,1,4,4
Stigmatizing_Stereotyping-04,R,46,Hispanic,Man,hetro,32,2,4,3,4,4,4,3,1,4,3
Stigmatizing_Stereotyping-07,R,46,Hispanic,Man,hetro,33,2,4,3,5,4,4,3,1,4,3
Neutral-01,R,46,Hispanic,Woman,hetro,36,3,4,4,4,4,3,4,1,5,4
Stigmatizing-01,R,46,Hispanic,Woman,hetro,34,2,4,3,4,4,4,3,1,5,4
Stigmatizing-04,R,46,Hispanic,Woman,hetro,34,2,4,4,5,4,4,3,1,4,3
Stigmatizing-07,R,46,Hispanic,Woman,hetro,34,2,4,3,5,4,4,3,1,4,4
Stigmatizing-14,R,46,Hispanic,Woman,hetro,17,1,2,2,1,1,1,2,1,4,2
Stigmatizing-21,R,46,Hispanic,Woman,hetro,31,2,2,3,5,4,4,3,1,4,3
Stigmatizing_Doubt-01,R,46,Hispanic,Woman,hetro,37,3,4,4,4,4,4,4,1,5,4
